-74.0808536,4.735434023,384.8480029,429.5999108,133,3003,21 Ángeles,999687.3069,1015363.284,Av Suba Cl 136,Suba,2,1,0,0,SENCILLA,NO,4.73513203,-74.08032644,{74028256-1F3C-4632-82B9-2B37E5E02D62}
-74.07631258,4.620465899,398.8729382,187.1571971,134,6109,Centro Memoria,1000112.297,1002679.014,Carrera 20,Calle 26,2,2,0,0,SENCILLA,NO,4.62042703,-74.07649587,{1EE77526-7229-47D3-A734-8880475A7882}
-74.13016292,4.62968561,232.55628,206.5995576,135,5103,Marsella,994332.049,1003696.162,Av. Americas -Carrera 69C,Americas,6,1,1,32,SENCILLA,SI,4.62962336,-74.12858953,{4D51EF83-4E61-44FB-B319-6727211AB510}
-74.10141668,4.622805171,321.3389932,192.0902124,136,12001,Carrera 43,997347.0895,1002942.037,Av. Americas -Carrera 43,Americas,2,2,0,0,SENCILLA,NO,4.62280517,-74.10141668,{C85A7B08-D302-49DC-AC95-944445D3CBC9}
-74.07431885,4.606060793,405.0305864,156.7799677,137,10007,Las Nieves,1000399.915,1001158.727,Kra 10- Cl18,Cr 7-10,2,2,0,0,SENCILLA,NO,4.6066789,-74.07390385,{EFD3320D-CE33-461C-9A12-784CA0F10EFA}
-74.0714967,4.610897328,413.7467896,166.9791668,139,10008,San Diego,1000681.208,1001652.014,Kra 10- Cl23,Cr 7-10,2,2,0,0,SENCILLA,NO,4.61113974,-74.07136878,{71CFDE0D-7A6D-4934-9EF6-CD64E5EDC8BD}
-74.15206292,4.63419961,164.9181852,216.1185992,140,5005,Transversal 86,991594.3901,1004269.431,Av. Americas -tv. 86,Americas,4,1,0,0,SENCILLA,NO,4.63480527,-74.15326284,{FDCA5630-9B27-4C38-9C9A-895509D96A30}
-74.08028041,4.625982895,386.6182942,198.7913386,142,6108,Concejo de Bogotá,999767.6471,1003194.33,Carrera38,Calle 26,2,1,0,0,SENCILLA,NO,4.62508709,-74.07960195,{A89982DF-C991-4649-BA4C-ECEEEC94E236}
-74.06730954,4.604642858,426.6788149,153.7898536,143,6111,Universidades,1001180.451,1001010.329,carrera 4,Calle 26,2,2,0,0,INTERCAMBIO,NO,4.60533686,-74.06686963,{0C742386-E11D-49FF-9387-64F8742CB6F5}
-74.05422923,4.704640497,467.0773182,364.6630754,8,2202,Calle 127,1002606.939,1012058.327,Calle 127,Autonorte,2,1,0,0,SENCILLA,NO,4.70524465,-74.05401073,{3812C13D-073F-4460-95F9-FC2958A94B47}
-74.18811596,4.594601338,53.56845583,132.6144766,80,7506,La Despensa,987798.3022,999863.1458,soacha,Soacha,2,1,0,0,SENCILLA,NO,4.59495435,-74.18746863,{76C5E77C-045B-4C19-95D9-41AC838CF2A3}
-74.06315256,4.684574579,439.5176348,322.3484289,106,3012,Suba - Calle 95,1001605.537,1009740.602,Av Suba Cl 97,Suba,2,1,0,0,SENCILLA,NO,4.68428551,-74.06303712,{56F96CC5-05F5-4D37-9AD6-869C155EAC23}
-74.08622014,4.595045543,368.2734714,133.551208,120,9108,Hospital,999024.4704,999852.6502,Calle 4 - Calle 2,Caracas,2,1,0,0,SENCILLA,NO,4.59486786,-74.08629931,{EF772628-254F-4825-A7AB-C9D9A63EA5FC}
-74.14129964,4.630847383,198.1605308,209.0494846,129,5101,Mandalay,993063.538,1003816.473,av. Amï¿½ricas Carrera 73,Americas,4,1,0,0,SENCILLA,NO,4.63071043,-74.1400219,{0E91CA04-38AD-4921-BFD7-63A5B3FB75CC}
-74.06922646,4.61524712,420.7584095,176.1519304,138,10009,Museo Nacional,1000875.02,1001979.374,Kra 7- Cl32,Cr 7-10,0,1,0,0,SENCILLA,NO,4.61410007,-74.0696221,{21716E46-BFB5-4BE5-A035-BF07736404AA}
